PHASE B TABLES (datapoints used in plots)
CSV: sweep_phaseB.csv

Aggregation note: NaN values are excluded from means/min/max and from n.

This version keeps only the thesis-useful tables and removes low-value/redundant plot summaries.

==========================================================================================
TABLE: K_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
200      | sat mean r_mean      | 13.381920212035638 | 0.21949776422970532 | 12.99337495384001 | 13.62914199281332 | 5  
300      | beam r_mean          | 13.325807189614045 | 0.1904224903764972 | 12.993838748479432 | 13.518578051446624 | 5  
300      | beam r_p90           | 16.6533851656042 | 1.17028023563899 | 15.393971582264934 | 18.163787505557305 | 5  
300      | sat mean r_mean      | 13.325807189614045 | 0.1904224903764972 | 12.993838748479432 | 13.518578051446624 | 5  
400      | beam r_mean          | 13.348781398032997 | 0.22610553787412008 | 12.946326344240267 | 13.621484672992356 | 5  
400      | beam r_p90           | 16.807532515489164 | 1.094581422068938 | 15.476902271703567 | 18.10374759144547 | 5  
400      | sat mean r_mean      | 13.348781398032997 | 0.22610553787412008 | 12.946326344240267 | 13.621484672992356 | 5  
500      | beam r_mean          | 13.30970682020975 | 0.13439324954424578 | 13.089025592832916 | 13.45011458868841 | 5  
500      | beam r_p90           | 16.736556623096654 | 0.9755179649678646 | 15.624309463013338 | 18.001780173952486 | 5  
500      | sat mean r_mean      | 13.30970682020975 | 0.13439324954424578 | 13.089025592832916 | 13.45011458868841 | 5  
600      | beam r_mean          | 13.324784534727149 | 0.2033150561501359 | 13.077713363393377 | 13.618263294803384 | 5  
600      | beam r_p90           | 16.79558029168889 | 0.8026143997756726 | 16.0437380560869 | 17.884698113779265 | 5  
600      | sat mean r_mean      | 13.324784534727149 | 0.2033150561501359 | 13.077713363393377 | 13.618263294803384 | 5  
700      | beam r_mean          | 13.3587858532562 | 0.13703904754005675 | 13.104070715677372 | 13.51800672632562 | 5  
700      | beam r_p90           | 16.83773166840458 | 0.8497487421256618 | 15.827340049796948 | 17.939010056131192 | 5  
700      | sat mean r_mean      | 13.3587858532562 | 0.13703904754005675 | 13.104070715677372 | 13.51800672632562 | 5  
800      | beam r_mean          | 13.095457442802957 | 0.4913489106824617 | 12.14810980691135 | 13.495507240541873 | 5  
800      | beam r_p90           | 16.735890767225158 | 0.8409196078330413 | 15.600729830858471 | 17.984385298143533 | 5  
800      | sat mean r_mean      | 13.123194732576854 | 0.5224027228337154 | 12.115082978461343 | 13.495507240541873 | 5  
900      | beam r_mean          | 12.790018643774033 | 0.6453006114903819 | 11.810910995171808 | 13.531417100311277 | 5  
900      | beam r_p90           | 16.088635689881524 | 0.9359656396775095 | 14.487814920236875 | 17.27263934507603 | 5  
900      | sat mean r_mean      | 12.840249661763318 | 0.6960010472063372 | 11.797353472306176 | 13.591321955932017 | 5  
1000     | beam r_mean          | 12.861839990247569 | 0.6449737848995302 | 11.802990165273902 | 13.628245448702518 | 5  
1000     | beam r_p90           | 16.310226852041115 | 1.1208923051972157 | 14.473369096345277 | 17.6792162399966 | 5  
1000     | sat mean r_mean      | 12.899011990139812 | 0.680216584979 | 11.80194561955171 | 13.678051471658764 | 5  
1250     | beam r_mean          | 12.846035165755378 | 0.5208083481965442 | 12.0102736113751 | 13.486163384606854 | 5  
1250     | beam r_p90           | 16.23461457404258 | 0.8707817856975986 | 15.042015213082909 | 17.334075880245482 | 5  
1250     | sat mean r_mean      | 12.87921755688727 | 0.5693148014471874 | 11.97712967573066 | 13.50765368999009 | 5  
1500     | beam r_mean          | 12.692805868087557 | 0.7341019838728958 | 11.717327036590412 | 13.377696702587068 | 5  
1500     | beam r_p90           | 15.727627409927601 | 1.1409931869390864 | 14.156562044630546 | 17.378762151830436 | 5  
1500     | sat mean r_mean      | 12.754174849805386 | 0.7316304337717583 | 11.867169034706528 | 13.46468829807178 | 5  
1750     | beam r_mean          | 12.37648591674603 | 0.856294180745339 | 11.497456866193248 | 13.459636574999472 | 5  
1750     | beam r_p90           | 14.928105510857387 | 1.5857213229987328 | 13.058861343522985 | 17.113753270151008 | 5  
1750     | sat mean r_mean      | 12.445691967858021 | 0.8044770635663859 | 11.645885867610518 | 13.471211511559709 | 5  
2000     | beam r_mean          | 11.80744466518205 | 0.5121571132063836 | 11.329280683515856 | 12.778672128644528 | 5  
2000     | beam r_p90           | 13.885279711460857 | 0.9605813280047155 | 13.112422753377126 | 15.542101382526171 | 5  
2000     | sat mean r_mean      | 11.882809236136023 | 0.4697622979125952 | 11.414350023922715 | 12.774261049771182 | 5  
2250     | beam r_mean          | 11.680248926891526 | 0.24359215230889208 | 11.37254248399062 | 11.962222936423368 | 5  
2250     | beam r_p90           | 13.629740806776624 | 0.6822606722064929 | 13.026803597854324 | 14.94078674444444 | 5  
2250     | sat mean r_mean      | 11.746078271580563 | 0.19868020133705933 | 11.447890688024344 | 11.96833660733477 | 5  
2500     | beam r_mean          | 11.57895950167693 | 0.38149720285523103 | 10.888543510268992 | 11.920412923958065 | 5  
2500     | beam r_p90           | 13.546111196872332 | 0.7669558515428696 | 12.362416117150673 | 14.437666697385309 | 5  
2500     | sat mean r_mean      | 11.674110414078722 | 0.31615957264976235 | 11.074915274803544 | 11.932514595156311 | 5  
2750     | beam r_mean          | 11.644603393925394 | 0.438617494366067 | 10.8461821273036 | 12.064848070624626 | 5  
2750     | beam r_p90           | 13.797048579181908 | 0.992352277151079 | 12.303637005708536 | 15.022716752000097 | 5  
2750     | sat mean r_mean      | 11.714100978520735 | 0.36118223472187816 | 11.046362138990531 | 12.054452865591806 | 5  
3000     | beam r_mean          | 11.623578001440524 | 0.41513153523599133 | 10.95368798802386 | 12.036697664140714 | 5  
3000     | beam r_p90           | 13.938220625158488 | 0.8975211496128908 | 12.495232534314791 | 14.905659542851748 | 5  
3000     | sat mean r_mean      | 11.726418790237108 | 0.3390156083418429 | 11.118435697337988 | 12.017016326109331 | 5  
3500     | beam r_mean          | 11.408352130873055 | 0.4811750561273597 | 10.802570344402776 | 12.003239647869336 | 5  
3500     | beam r_p90           | 13.389775734717173 | 0.8134057747836538 | 12.232354037748824 | 14.23250927189339 | 5  
3500     | sat mean r_mean      | 11.520948491196197 | 0.41237810150690424 | 11.007817081941004 | 11.997187933678555 | 5  
4000     | beam r_mean          | 11.177402574822233 | 0.475502283174588 | 10.626090458103729 | 12.008042639178957 | 5  
4000     | beam r_p90           | 13.079412427592667 | 0.9987389326778524 | 12.041325944894846 | 14.685329372216778 | 5  
4000     | sat mean r_mean      | 11.295178572738877 | 0.4156298439987588 | 10.775446516882548 | 11.977718153130128 | 5  
4500     | beam r_mean          | 11.099100398700168 | 0.5065424570544358 | 10.62542223808062 | 12.050460750889773 | 5  
4500     | beam r_p90           | 12.878953985635366 | 0.9540219470023009 | 12.021105556810218 | 14.743322223478248 | 5  
4500     | sat mean r_mean      | 11.246955771682758 | 0.3917916192647815 | 10.84600425777372 | 11.993135345819244 | 5  
5000     | beam r_mean          | 11.114727544517391 | 0.4160494678940062 | 10.754518629050724 | 11.882100381152611 | 5  
5000     | beam r_p90           | 13.321552148469035 | 0.7188127374222116 | 12.570550258797974 | 14.486322559687837 | 5  
5000     | sat mean r_mean      | 11.196649660697457 | 0.4095833239601591 | 10.804399719584984 | 11.92115985756622 | 5  
5500     | beam r_mean          | 10.899890641918152 | 0.1942629071107504 | 10.704935677275836 | 11.227552566808368 | 5  
5500     | beam r_p90           | 12.815499541469844 | 0.553294297473811 | 12.133073928940773 | 13.720489498019104 | 5  
5500     | sat mean r_mean      | 10.99719580859127 | 0.19446146540770876 | 10.72064519688785 | 11.259628738963302 | 5  
6000     | beam r_mean          | 10.967045621608584 | 0.1576950528035733 | 10.776010186047849 | 11.238415522193677 | 5  
6000     | beam r_p90           | 13.031933930352256 | 0.3853274773135938 | 12.54826025435352 | 13.718016851275571 | 5  
6000     | sat mean r_mean      | 11.042895449231311 | 0.19275737350443817 | 10.815913981506062 | 11.321473490100397 | 5  
6500     | beam r_mean          | 10.921199578439408 | 0.3323065178141591 | 10.52721093229944 | 11.469327518538606 | 5  
6500     | beam r_p90           | 13.178318764837154 | 0.7111683542104903 | 12.124043031724897 | 14.036068590783444 | 5  
6500     | sat mean r_mean      | 11.015931939519692 | 0.3469365032066569 | 10.617499848132049 | 11.57454225075689 | 5  
7000     | beam r_mean          | 10.884707892664254 | 0.296126055976789 | 10.526278783579697 | 11.389901658276145 | 5  
7000     | beam r_p90           | 12.977369683940449 | 0.5527599572295372 | 12.10065378136666 | 13.744176103784328 | 5  
7000     | sat mean r_mean      | 11.021932353872646 | 0.3121047545786399 | 10.659831178694294 | 11.55271469028327 | 5  
7500     | beam r_mean          | 10.878095698668034 | 0.3153286861668997 | 10.50871657905588 | 11.374151770960822 | 5  
7500     | beam r_p90           | 13.38938879143024 | 0.7484899160649864 | 12.523229381708871 | 14.326515210824532 | 5  
7500     | sat mean r_mean      | 10.969349769782283 | 0.3282166658782864 | 10.6527812305486 | 11.500614615624736 | 5  

==========================================================================================
TABLE: runtime_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
---------------------------------------------------------------------------------------------
50       | bk rep               | 0.11401406000368289 | 0.03451815805789767 | 0.0822656000964343 | 0.1802791999652981 | 5  
50       | main total           | 0.01735675996169432 | 0.004061327335693542 | 0.0095701999962328 | 0.0209858999587594 | 5  
50       | tgbp rep             | 0.0235372399911284 | 0.004827399698273915 | 0.0194995000492781 | 0.0321093997918069 | 5  
50       | wk demand rep        | 0.02302874005399638 | 0.0030330123846889633 | 0.0176999999675899 | 0.0269210999831557 | 5  
50       | wk qos rep           | 0.0241715800017118 | 0.0034712703155024296 | 0.0181923999916762 | 0.0284680998884141 | 5  
100      | bk rep               | 0.3053134199231863 | 0.0548263307557152 | 0.2422592998482287 | 0.3813678999431431 | 5  
100      | main total           | 0.037204300006851376 | 0.005669220128405925 | 0.029199499869719002 | 0.0451099001802502 | 5  
100      | tgbp rep             | 0.04012235999107357 | 0.004845498201227011 | 0.0357665000483393 | 0.0490598999895155 | 5  
100      | wk demand rep        | 0.03852012008428568 | 0.0022488785655016105 | 0.0355404000729322 | 0.0413822000846266 | 5  
100      | wk qos rep           | 0.03986262003891167 | 0.0035649535226927355 | 0.0344904998783022 | 0.0455378000624477 | 5  
150      | bk rep               | 0.40588031997904184 | 0.025567784122978797 | 0.3799258999060839 | 0.4417574999388307 | 5  
150      | main total           | 0.05832393998280148 | 0.005244597735623932 | 0.0506027999799697 | 0.0669640998821704 | 5  
150      | tgbp rep             | 0.06284481999464327 | 0.00683140344791731 | 0.054353600135073 | 0.0738394998479634 | 5  
150      | wk demand rep        | 0.06068587996996936 | 0.008312380651926639 | 0.0522851999849081 | 0.073634099913761 | 5  
150      | wk qos rep           | 0.06430277996696528 | 0.007731920650572336 | 0.0530237001366913 | 0.0720730999018997 | 5  
200      | bk rep               | 0.7091400399804115 | 0.11199213147548949 | 0.4855348998680711 | 0.7740466000977904 | 5  
200      | main total           | 0.05196459996514004 | 0.00628681149814407 | 0.0465722999069838 | 0.0643066000193355 | 5  
200      | tgbp rep             | 0.08299312000162898 | 0.009488314799508324 | 0.0720015000551939 | 0.0946261000353843 | 5  
200      | wk demand rep        | 0.07477599997073406 | 0.014007362529790547 | 0.0624375001061707 | 0.1016780000645667 | 5  
200      | wk qos rep           | 0.07933786003850396 | 0.012043918829256097 | 0.064263500040397 | 0.0954984000418335 | 5  
300      | bk rep               | 1.2273824399802833 | 0.07965433112904165 | 1.1142212999984622 | 1.361954899970442 | 5  
300      | main total           | 0.0877867800183593 | 0.014626737848442707 | 0.0715318999718873 | 0.1153606001753359 | 5  
300      | tgbp rep             | 0.14896662007085973 | 0.054916352910630455 | 0.0957798999734222 | 0.2543479001615196 | 5  
300      | wk demand rep        | 0.11814776002429421 | 0.01764239338383988 | 0.0978906999807804 | 0.1496979999355971 | 5  
300      | wk qos rep           | 0.11611492000520225 | 0.020275942483866407 | 0.0927262001205235 | 0.1516764999832958 | 5  
400      | bk rep               | 1.907192680053413 | 0.3143284335281791 | 1.664470500079915 | 2.5212583001703024 | 5  
400      | main total           | 0.11725244000554065 | 0.02263586468407983 | 0.09181010001339 | 0.1489517998415975 | 5  
400      | tgbp rep             | 0.17903766003437335 | 0.04375629384947135 | 0.1355532999150455 | 0.2590825001243502 | 5  
400      | wk demand rep        | 0.15461764005012807 | 0.033045170709845174 | 0.1178544000722467 | 0.2011038002092391 | 5  
400      | wk qos rep           | 0.14578530001454051 | 0.02329488130452738 | 0.1228718000929802 | 0.1906428001821041 | 5  
500      | bk rep               | 3.667431979998946 | 0.33393685518191474 | 3.042248399928212 | 4.011171899968758 | 5  
500      | main total           | 0.12232451997697333 | 0.006819414283526563 | 0.10962150013074261 | 0.1279260998126118 | 5  
500      | tgbp rep             | 0.21980048003606495 | 0.04807271238797643 | 0.1659359000623226 | 0.2994292001239955 | 5  
500      | wk demand rep        | 0.1920154199004173 | 0.035019775440043394 | 0.1505392999388277 | 0.2487137999851256 | 5  
500      | wk qos rep           | 0.18632065998390313 | 0.021321256441633664 | 0.1702980999834835 | 0.2275336000602692 | 5  
600      | bk rep               | 4.666904340032488 | 0.742633554016045 | 3.4655714000109583 | 5.58553360006772 | 5  
600      | main total           | 0.1566078000236301 | 0.027458558735807836 | 0.11698430008254931 | 0.20155579992569972 | 5  
600      | tgbp rep             | 0.2770603599958122 | 0.10328604640939457 | 0.1844417999964207 | 0.4214771001134068 | 5  
600      | wk demand rep        | 0.2192009000107646 | 0.03479222433516854 | 0.1799933000002056 | 0.2821368998847902 | 5  
600      | wk qos rep           | 0.23485169997438785 | 0.04265289496916726 | 0.1965534999035298 | 0.3066491999197751 | 5  
700      | bk rep               | 5.819983120029792 | 0.6634253652423492 | 4.6377527001313865 | 6.454950300045312 | 5  
700      | main total           | 0.18564219996333106 | 0.02879419824023169 | 0.14632340008392908 | 0.23018600000068531 | 5  
700      | tgbp rep             | 0.40447717998176813 | 0.2050279076413713 | 0.2331036999821663 | 0.7764210000168532 | 5  
700      | wk demand rep        | 0.34234855994582175 | 0.12027239487941747 | 0.2173607000149786 | 0.4937364999204874 | 5  
700      | wk qos rep           | 0.40841982001438737 | 0.17936173594360283 | 0.2257306999526918 | 0.6724421000108123 | 5  
800      | bk rep               | 12.489523179968819 | 1.2751678669067998 | 10.777300799963996 | 14.137594799976796 | 5  
800      | main total           | 0.37966996002942305 | 0.06752796025569258 | 0.2530958999413996 | 0.45412399992346736 | 5  
800      | tgbp rep             | 0.7018880599644035 | 0.14336575880375527 | 0.5477856998331845 | 0.941350300097838 | 5  
800      | wk demand rep        | 0.498654199950397 | 0.05165967279296721 | 0.4138040000107139 | 0.5663517999928445 | 5  
800      | wk qos rep           | 0.5342701000161469 | 0.055662787352821194 | 0.457017800072208 | 0.6289123999886215 | 5  
900      | bk rep               | 16.654213719954715 | 1.2611624557249004 | 14.22456319979392 | 17.71862980001606 | 5  
900      | main total           | 0.4213051601778714 | 0.031500066813993505 | 0.3712765001691876 | 0.4639067000243812 | 5  
900      | tgbp rep             | 0.7158796399831772 | 0.0675630336649315 | 0.6308699999935925 | 0.8085326999425888 | 5  
900      | wk demand rep        | 0.6532795800361783 | 0.09743990613489859 | 0.4903040998615324 | 0.7612511001061648 | 5  
900      | wk qos rep           | 0.6781521400436759 | 0.11559304249479385 | 0.5491613000631332 | 0.8646222001407295 | 5  
1000     | bk rep               | 19.20170449996367 | 2.589619020095968 | 16.16580959991552 | 22.63574009994045 | 5  
1000     | main total           | 0.5417890198994427 | 0.04673524809252786 | 0.49181769974529727 | 0.6228047998156396 | 5  
1000     | tgbp rep             | 0.7230873200111091 | 0.08843952589503581 | 0.6482581000309438 | 0.8949035999830812 | 5  
1000     | wk demand rep        | 0.7390779999550432 | 0.07038034946241917 | 0.6523128000553697 | 0.8378399999346584 | 5  
1000     | wk qos rep           | 0.7147350800223649 | 0.07606364605279095 | 0.6364221000112593 | 0.85603930009529 | 5  
1250     | bk rep               | 32.07806544001214 | 3.6758869265724434 | 27.770847199950367 | 38.60056950012222 | 5  
1250     | main total           | 0.6679691799450664 | 0.13784438830870568 | 0.4595355999190359 | 0.862187699880451 | 5  
1250     | tgbp rep             | 0.9052576000336557 | 0.12522273827919173 | 0.7716552000492811 | 1.105033099884167 | 5  
1250     | wk demand rep        | 0.8669063800014556 | 0.08391118030882302 | 0.7175080999732018 | 0.9578873999416828 | 5  
1250     | wk qos rep           | 1.0006387400440873 | 0.27575800713175347 | 0.7445094001013786 | 1.4920071000233293 | 5  
1500     | bk rep               | 51.75293984003365 | 8.763010732881796 | 36.074156099930406 | 63.09308720007539 | 5  
1500     | main total           | 0.9169790599495172 | 0.49822952900366163 | 0.5948009002022444 | 1.9081841995939612 | 5  
1500     | tgbp rep             | 1.3974969999399036 | 0.5086106240007005 | 0.906391399912536 | 2.0984864998608828 | 5  
1500     | wk demand rep        | 2.345151060074568 | 2.1348211540404223 | 1.0048733002040535 | 6.58486199984327 | 5  
1500     | wk qos rep           | 3.1833914199844005 | 3.7112393277972062 | 0.9672534998971968 | 10.54753109999001 | 5  
1750     | bk rep               | 116.73242382002063 | 60.74359060138127 | 76.53022559988312 | 237.42358430009332 | 5  
1750     | main total           | 1.761719899903983 | 1.5152768775579317 | 0.8155054999515412 | 4.767160199815407 | 5  
1750     | tgbp rep             | 2.6473443999886515 | 2.061923104374301 | 1.15916799986735 | 6.7302647000178695 | 5  
1750     | wk demand rep        | 2.2707016800064594 | 0.8061585852603362 | 1.5429853999521583 | 3.839295299956575 | 5  
1750     | wk qos rep           | 2.3851799400523306 | 1.5147454373647198 | 1.2511203000321984 | 5.386270700022578 | 5  
2000     | bk rep               | 313.6526848399546 | 198.3174157476173 | 106.65160059998745 | 553.7813901999034 | 5  
2000     | main total           | 3.119047660054639 | 1.7029786801212716 | 1.1679308000020683 | 5.9297284001950175 | 5  
2000     | tgbp rep             | 5.576042739953846 | 3.5641845813658044 | 2.710855499841273 | 12.38729549990967 | 5  
2000     | wk demand rep        | 6.312239059992135 | 2.551272644365289 | 3.3085837999824435 | 10.911517299944537 | 5  
2000     | wk qos rep           | 5.195758700044825 | 2.4737503499418376 | 2.573512800037861 | 9.180038999998942 | 5  
2250     | bk rep               | 564.3699521600269 | 144.44833909006647 | 422.4562758000102 | 807.1218590999488 | 5  
2250     | main total           | 4.064219379937276 | 2.3652338929535657 | 1.2581550001632422 | 7.023375799879432 | 5  
2250     | tgbp rep             | 7.7006210399791595 | 7.49372719554912 | 2.4193462999537587 | 22.12908220011741 | 5  
2250     | wk demand rep        | 10.550149459997192 | 7.738936754279932 | 3.256972200004384 | 24.846617199946195 | 5  
2250     | wk qos rep           | 16.401327380072324 | 20.06457238515678 | 2.327469600131735 | 54.54788099997677 | 5  
2500     | bk rep               | 794.4284671399743 | 670.1630622672972 | 182.50136570003812 | 1787.785120900022 | 5  
2500     | main total           | 14.974544480070472 | 15.267817790650826 | 1.7119368999265134 | 41.94116020016372 | 5  
2500     | tgbp rep             | 46.170090899989006 | 51.31432251616265 | 2.897152999881655 | 110.3105248999782 | 5  
2500     | wk demand rep        | 30.05065379999578 | 27.241251590608105 | 2.963051099795848 | 77.33179269987158 | 5  
2500     | wk qos rep           | 23.514309180015697 | 15.751957429716658 | 3.0313114000018686 | 39.19565759995021 | 5  
2750     | bk rep               | 2081.234590499988 | 1486.4488527058359 | 261.90139700006694 | 3661.349836899899 | 5  
2750     | main total           | 17.822249500034378 | 19.83107226317171 | 1.7371829003095627 | 47.98686399986036 | 5  
2750     | tgbp rep             | 53.24941385993734 | 45.15089667108925 | 2.9908355998340994 | 120.97541949991135 | 5  
2750     | wk demand rep        | 35.65618786001578 | 19.78267630686342 | 3.081902400124818 | 63.609233000082895 | 5  
2750     | wk qos rep           | 37.74561492004432 | 22.671810504306894 | 3.1279304001946 | 74.61095869983546 | 5  
3000     | bk rep               | 2371.782166599948 | 1177.5360285069457 | 288.98502349993214 | 3345.3677639998496 | 5  
3000     | main total           | 28.88219484006986 | 17.344994066941638 | 1.9641784001141784 | 52.69486350007355 | 5  
3000     | tgbp rep             | 115.84834900004789 | 66.34363980782601 | 3.5241106001194566 | 183.9988184000831 | 5  
3000     | wk demand rep        | 51.664243480050935 | 25.483259367561217 | 4.709861800074577 | 75.21217039995827 | 5  
3000     | wk qos rep           | 39.83005678001791 | 19.838573610974038 | 3.895028500119224 | 56.91307249991223 | 5  
3500     | bk rep               | 2998.1342245200185 | 425.3927091885028 | 2531.8535546001517 | 3636.369601200102 | 5  
3500     | main total           | 20.597777539957313 | 6.336171881695598 | 10.154209800064564 | 28.922459699911997 | 5  
3500     | tgbp rep             | 73.75180533993989 | 61.7786449642079 | 5.7435645998921245 | 159.2124922000803 | 5  
3500     | wk demand rep        | 60.16999396006577 | 27.605225236451524 | 16.49182920018211 | 93.62017669994384 | 5  
3500     | wk qos rep           | 43.1685530200135 | 21.948525139000267 | 13.086867099860685 | 77.12206650013104 | 5  
4000     | bk rep               | 2770.3865246799774 | 778.1612453969799 | 1724.9298761999237 | 3666.623696299968 | 5  
4000     | main total           | 33.26707334010862 | 12.156729161393908 | 14.685232799965888 | 49.18927070009522 | 5  
4000     | tgbp rep             | 82.00067341993562 | 29.31625341278358 | 30.99671769980341 | 112.63308320008218 | 5  
4000     | wk demand rep        | 48.69865303994156 | 14.12949155306269 | 24.226039299974214 | 64.06533259991556 | 5  
4000     | wk qos rep           | 64.97416809992865 | 26.079743623728685 | 27.044276000000536 | 106.68388539995068 | 5  
4500     | bk rep               | 4281.606516600028 | 962.2542165933673 | 3083.8260164000094 | 5638.518964300165 | 5  
4500     | main total           | 45.16084932000376 | 26.96167784247145 | 10.267992099979892 | 82.03695800038986 | 5  
4500     | tgbp rep             | 82.78164272001013 | 68.04205383953979 | 16.48764569987543 | 176.15040730009787 | 5  
4500     | wk demand rep        | 91.7539796799887 | 53.644230704906526 | 26.129050799878318 | 186.6953630000353 | 5  
4500     | wk qos rep           | 90.36135840001516 | 47.65413941013879 | 30.71448399988003 | 165.65531100006774 | 5  
5000     | bk rep               | 7308.344806940016 | 2788.055066623546 | 4388.006562300026 | 11515.278269300004 | 5  
5000     | main total           | 67.6561566200573 | 34.37357868902017 | 7.757430000463501 | 114.07393920002505 | 5  
5000     | tgbp rep             | 154.65478666005657 | 102.75110515607854 | 32.26681120018475 | 337.1050315001048 | 5  
5000     | wk demand rep        | 115.90531933996826 | 33.70130022188512 | 69.63234640005976 | 155.6368571000639 | 5  
5000     | wk qos rep           | 97.946544519905 | 34.35965044518689 | 38.16241499991156 | 134.34046299988404 | 5  
5500     | bk rep               | 8973.318720859941 | 1418.389478121094 | 6684.410659699934 | 10855.643345499877 | 5  
5500     | main total           | 82.42306695999578 | 24.993013977155183 | 51.3641124998685 | 120.54430250031874 | 5  
5500     | tgbp rep             | 287.67204001997595 | 130.81689775748166 | 91.54278549994342 | 446.51408490003087 | 5  
5500     | wk demand rep        | 150.57492788000962 | 30.644798354780622 | 119.34706189995632 | 204.2871962999925 | 5  
5500     | wk qos rep           | 129.25384246003813 | 34.7915973058554 | 104.32148310006596 | 198.14280849997888 | 5  
6000     | bk rep               | 12097.577022899966 | 383.91923418144614 | 11721.243865499971 | 12785.64779930003 | 5  
6000     | main total           | 56.45434437994845 | 16.61223632101042 | 32.90350249991752 | 81.50273130019195 | 5  
6000     | tgbp rep             | 162.92290186006576 | 74.24330584240676 | 79.05916690011509 | 260.2524016001262 | 5  
6000     | wk demand rep        | 169.90844767992385 | 41.603280108547835 | 95.51803079992531 | 219.4318419999909 | 5  
6000     | wk qos rep           | 149.31158521994948 | 47.79118878215764 | 92.49354499997573 | 206.47962599992752 | 5  
6500     | bk rep               | 13553.21034768005 | 1423.9452646343932 | 11744.580662500111 | 15873.272026099963 | 5  
6500     | main total           | 115.75003904020414 | 26.7982643291521 | 91.4535050005652 | 164.8165730999317 | 5  
6500     | tgbp rep             | 240.31468307999893 | 78.79247613901202 | 152.9041987999808 | 368.8760050998535 | 5  
6500     | wk demand rep        | 240.5896595600061 | 81.1594464139954 | 152.56383259990253 | 391.48981070006266 | 5  
6500     | wk qos rep           | 205.25295068002305 | 29.22509569800677 | 184.568037699908 | 263.1748149001505 | 5  
7000     | bk rep               | 13709.354032179992 | 2078.76528960045 | 11134.75652499986 | 16082.545603699982 | 5  
7000     | main total           | 134.73827027990484 | 30.020002714212648 | 101.21185679989867 | 176.45325189945288 | 5  
7000     | tgbp rep             | 228.0888652200345 | 131.596047471908 | 101.85512529988772 | 468.9801970000845 | 5  
7000     | wk demand rep        | 291.693600300001 | 35.00657779794955 | 251.52198730013333 | 341.3226456998382 | 5  
7000     | wk qos rep           | 286.2079602400307 | 43.84636071452445 | 236.25826180004515 | 352.3991402999964 | 5  
7500     | bk rep               | 11307.56847186 | 1614.744567899969 | 9141.545562000014 | 13452.996794899926 | 5  
7500     | main total           | 151.48221473987215 | 39.4185675390776 | 110.65857780002989 | 215.79127079970203 | 5  
7500     | tgbp rep             | 154.6120341199916 | 26.23892207029092 | 124.09654520009644 | 201.59462490002625 | 5  
7500     | wk demand rep        | 292.69118036003783 | 28.903750844356626 | 239.79831829993051 | 318.28860320011154 | 5  
7500     | wk qos rep           | 320.8185550800059 | 66.18094241798111 | 252.35563679994084 | 432.1858282000758 | 5  
