SENSITIVITY TABLES

====================================================================================================
ONE-FACTOR SUMMARY

                                 tag                    x_name  x_value  n_users  payload_feasible_mean  payload_feasible_std  payload_feasible_min  payload_feasible_max  payload_feasible_n  K_mean     K_std  K_min  K_max  K_n  U_max_mean  U_max_std  U_max_min  U_max_max  U_max_n  ent_edge_pct_mean  ent_edge_pct_std  ent_edge_pct_min  ent_edge_pct_max  ent_edge_pct_n  ms_n_active_mean  ms_n_active_std  ms_n_active_min  ms_n_active_max  ms_n_active_n  payload_n_viol_K_mean  payload_n_viol_K_std  payload_n_viol_K_min  payload_n_viol_K_max  payload_n_viol_K_n  payload_n_viol_T_mean  payload_n_viol_T_std  payload_n_viol_T_min  payload_n_viol_T_max  payload_n_viol_T_n  payload_K_over_sum_mean  payload_K_over_sum_std  payload_K_over_sum_min  payload_K_over_sum_max  payload_K_over_sum_n  payload_T_over_sum_mean  payload_T_over_sum_std  payload_T_over_sum_min  payload_T_over_sum_max  payload_T_over_sum_n  runtime_total_s_mean  runtime_total_s_std  runtime_total_s_min  runtime_total_s_max  runtime_total_s_n
interaction:theta_x_Ksmax     1500            1.1     256                    1.0                   0.0                   1.0                   1.0                   5   382.4 23.431603  363.0  418.0    5    0.674934   0.224217   0.397410   1.064276        5           6.696535          1.452831          5.095541          8.823529               5               2.0         0.000000              2.0              2.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             15.557321             0.194148            15.259844            15.781243                  5
interaction:theta_x_Ksmax     1500            1.1     312                    1.0                   0.0                   1.0                   1.0                   5   382.4 23.431603  363.0  418.0    5    0.674934   0.224217   0.397410   1.064276        5           6.696535          1.452831          5.095541          8.823529               5               2.0         0.000000              2.0              2.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             15.629297             0.172021            15.450116            15.953853                  5
interaction:theta_x_Ksmax     2000            0.9     128                    1.0                   0.0                   1.0                   1.0                   5   595.0 22.494444  553.0  621.0    5    0.382003   0.090416   0.245625   0.530725        5           8.692345          2.138814          4.736842         10.869565               5               7.2         1.166190              6.0              9.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             44.154533             6.943646            35.943665            54.427751                  5
interaction:theta_x_Ksmax     2000            0.9     256                    1.0                   0.0                   1.0                   1.0                   5   563.2 17.497428  532.0  581.0    5    0.436136   0.140848   0.261825   0.692781        5           8.761674          2.096978          6.372549         11.961722               5               3.0         0.000000              3.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             18.001324             0.997676            16.885666            19.641330                  5
interaction:theta_x_Ksmax     2000            0.9     312                    1.0                   0.0                   1.0                   1.0                   5   543.4 32.252752  497.0  581.0    5    0.495032   0.143678   0.385750   0.776762        5           7.995936          1.189454          6.521739          9.478673               5               2.4         0.489898              2.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             16.921933             1.797516            15.403542            20.222499                  5
interaction:theta_x_Ksmax     2000            1.0     128                    1.0                   0.0                   1.0                   1.0                   5   538.8 29.572961  504.0  581.0    5    0.414265   0.094714   0.239590   0.518576        5           8.663217          2.147788          6.372549         12.440191               5               5.8         0.979796              4.0              7.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             38.279159             9.962527            27.959740            55.162515                  5
interaction:theta_x_Ksmax     2000            1.0     256                    1.0                   0.0                   1.0                   1.0                   5   519.8 22.754340  477.0  545.0    5    0.525617   0.194206   0.315516   0.820343        5           7.757147          2.474036          5.213270         12.440191               5               2.8         0.400000              2.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             18.071814             1.712794            16.100833            20.955317                  5
interaction:theta_x_Ksmax     2000            1.0     312                    1.0                   0.0                   1.0                   1.0                   5   486.6 24.597561  457.0  520.0    5    0.764550   0.227592   0.388920   1.023642        5           7.919339          0.730466          7.109005          9.130435               5               2.0         0.000000              2.0              2.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             15.904876             0.257979            15.433650            16.146632                  5
interaction:theta_x_Ksmax     2000            1.1     128                    1.0                   0.0                   1.0                   1.0                   5   509.0 21.679483  479.0  541.0    5    0.514196   0.129775   0.367242   0.731313        5           7.995707          1.570971          5.789474         10.294118               5               5.6         0.800000              4.0              6.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             37.402168             9.478914            19.541511            45.031567                  5
interaction:theta_x_Ksmax     2000            1.1     256                    1.0                   0.0                   1.0                   1.0                   5   470.2 28.992413  432.0  503.0    5    0.592574   0.243253   0.362599   1.016150        5           6.772258          0.844202          5.687204          8.260870               5               2.6         0.489898              2.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             17.784887             1.964115            15.718036            20.474563                  5
interaction:theta_x_Ksmax     2000            1.1     312                    1.0                   0.0                   1.0                   1.0                   5   460.0 28.270126  432.0  501.0    5    0.948703   0.376255   0.393785   1.569701        5           7.533805          0.929373          6.698565          9.004739               5               2.0         0.000000              2.0              2.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             15.810813             0.125969            15.674359            16.043193                  5
interaction:theta_x_Ksmax     2500            0.9     128                    1.0                   0.0                   1.0                   1.0                   5   702.2 35.368913  644.0  754.0    5    0.531137   0.172995   0.297125   0.824436        5           9.079736          1.659233          7.114625         11.111111               5               8.2         0.748331              7.0              9.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             83.192561            26.903840            55.259511           132.965342                  5
interaction:theta_x_Ksmax     2500            0.9     256                    1.0                   0.0                   1.0                   1.0                   5   660.4 32.413577  611.0  697.0    5    0.612741   0.123565   0.453966   0.759903        5           8.756651          1.310511          7.604563         11.284047               5               4.0         0.894427              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             36.497313            18.957427            16.914065            65.135635                  5
interaction:theta_x_Ksmax     2500            0.9     312                    1.0                   0.0                   1.0                   1.0                   5   653.4 42.589201  581.0  703.0    5    0.515912   0.143621   0.399012   0.798590        5           8.194904          0.812671          6.719368          9.125475               5               2.8         0.400000              2.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             20.471999             5.462026            16.604015            30.987935                  5
interaction:theta_x_Ksmax     2500            1.0     128                    1.0                   0.0                   1.0                   1.0                   5   639.8 41.556708  569.0  697.0    5    0.627995   0.366808   0.270631   1.282817        5           6.774470          0.691927          5.508475          7.407407               5               7.6         1.019804              6.0              9.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             65.811336            27.720921            36.483712           117.443378                  5
interaction:theta_x_Ksmax     2500            1.0     256                    1.0                   0.0                   1.0                   1.0                   5   609.2 29.143781  572.0  646.0    5    0.674371   0.148765   0.429378   0.880673        5           8.884365          1.069554          7.509881         10.266160               5               3.6         0.800000              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             28.968144            14.434271            16.343929            54.601152                  5
interaction:theta_x_Ksmax     2500            1.0     312                    1.0                   0.0                   1.0                   1.0                   5   588.6 38.588081  543.0  646.0    5    0.677589   0.174246   0.429378   0.969439        5           7.846996          1.929926          5.836576         10.266160               5               2.6         0.489898              2.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             18.395208             2.535504            15.720556            22.334475                  5
interaction:theta_x_Ksmax     2500            1.1     128                    1.0                   0.0                   1.0                   1.0                   5   596.2 31.057366  551.0  646.0    5    0.675116   0.297567   0.296681   1.174351        5           7.237945          1.565144          5.138340         10.000000               5               6.8         1.166190              5.0              8.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             61.343260            16.636114            42.031634            85.439222                  5
interaction:theta_x_Ksmax     2500            1.1     256                    1.0                   0.0                   1.0                   1.0                   5   571.2 25.537424  538.0  614.0    5    1.061504   0.930752   0.424394   2.909734        5           7.055425          1.366955          5.185185          9.338521               5               3.2         0.400000              3.0              4.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             23.552170             9.653313            16.412300            42.454045                  5
interaction:theta_x_Ksmax     2500            1.1     312                    1.0                   0.0                   1.0                   1.0                   5   538.0 40.703808  503.0  614.0    5    0.793852   0.337748   0.424394   1.353731        5           6.833860          1.424993          5.058366          8.365019               5               2.2         0.400000              2.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             17.957886             3.528763            15.375267            24.850923                  5
interaction:theta_x_Ksmax     3000            0.9     128                    1.0                   0.0                   1.0                   1.0                   5   814.2 37.268754  763.0  876.0    5    0.540364   0.170252   0.393506   0.869977        5           7.300595          2.410989          5.228758         11.935484               5               9.4         0.800000              8.0             10.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            122.165767            21.682169            97.961605           161.683769                  5
interaction:theta_x_Ksmax     3000            0.9     256                    1.0                   0.0                   1.0                   1.0                   5   752.2 49.470799  708.0  844.0    5    0.610903   0.178348   0.490725   0.963695        5           7.401730          1.456279          5.333333          9.150327               5               4.4         0.800000              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             38.167920            12.534502            16.750199            51.573900                  5
interaction:theta_x_Ksmax     3000            0.9     312                    1.0                   0.0                   1.0                   1.0                   5   742.8 29.674231  708.0  779.0    5    0.608411   0.141036   0.502753   0.882260        5           8.028762          1.577654          5.333333          9.677419               5               3.2         0.400000              3.0              4.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             21.904681             8.325068            16.036465            38.335904                  5
interaction:theta_x_Ksmax     3000            1.0     128                    1.0                   0.0                   1.0                   1.0                   5   742.2 32.486305  684.0  781.0    5    0.574371   0.168831   0.387487   0.864415        5           7.785295          0.859002          6.818182          9.354839               5               8.8         0.748331              8.0             10.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            107.131138            21.663318            76.289353           142.473302                  5
interaction:theta_x_Ksmax     3000            1.0     256                    1.0                   0.0                   1.0                   1.0                   5   687.0 21.004761  659.0  710.0    5    0.585545   0.113606   0.388674   0.732293        5           6.916237          2.323061          4.000000         10.967742               5               4.0         0.894427              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             41.161536            15.254759            16.734796            61.768698                  5
interaction:theta_x_Ksmax     3000            1.0     312                    1.0                   0.0                   1.0                   1.0                   5   689.2 24.870866  659.0  724.0    5    0.756183   0.491256   0.317903   1.704540        5           7.676696          2.905756          4.220779         11.290323               5               3.0         0.000000              3.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             20.307421             4.280092            17.232883            28.782627                  5
interaction:theta_x_Ksmax     3000            1.1     128                    1.0                   0.0                   1.0                   1.0                   5   685.8 32.102336  633.0  732.0    5    0.700413   0.137785   0.479419   0.860390        5           5.865911          0.851325          4.333333          6.774194               5               8.4         1.019804              7.0             10.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             78.834109            14.234013            59.515374           102.442483                  5
interaction:theta_x_Ksmax     3000            1.1     256                    1.0                   0.0                   1.0                   1.0                   5   639.6 25.617182  614.0  676.0    5    0.705043   0.343279   0.339281   1.335803        5           5.701984          1.313350          4.575163          8.247423               5               3.2         0.400000              3.0              4.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             23.485612            13.043727            16.631483            49.567082                  5
interaction:theta_x_Ksmax     3000            1.1     312                    1.0                   0.0                   1.0                   1.0                   5   633.0 36.991891  571.0  676.0    5    0.723618   0.354092   0.339281   1.335803        5           6.094141          1.206754          4.870130          8.247423               5               2.8         0.400000              2.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             19.845581             3.848967            16.126744            26.996865                  5
interaction:theta_x_Ksmax     3500            0.9     128                    1.0                   0.0                   1.0                   1.0                   5   911.4 33.024839  877.0  965.0    5    0.553791   0.098213   0.438324   0.690042        5           7.982997          1.694224          5.722071         10.404624               5              10.8         0.400000             10.0             11.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            147.506984            23.435378           113.952636           174.256856                  5
interaction:theta_x_Ksmax     3500            0.9     256                    1.0                   0.0                   1.0                   1.0                   5   858.6 42.211847  800.0  907.0    5    0.721192   0.268297   0.355384   1.189019        5           6.383496          1.248030          4.142012          7.514451               5               5.0         0.632456              4.0              6.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             44.428349            11.385680            28.508266            62.949265                  5
interaction:theta_x_Ksmax     3500            0.9     312                    1.0                   0.0                   1.0                   1.0                   5   831.6 36.778254  786.0  890.0    5    0.634497   0.148714   0.355384   0.779544        5           8.207598          1.889291          5.994550         11.271676               5               3.6         0.800000              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             33.046759            20.470293            17.631169            69.416670                  5
interaction:theta_x_Ksmax     3500            1.0     128                    1.0                   0.0                   1.0                   1.0                   5   833.6 41.567295  769.0  893.0    5    0.555588   0.209186   0.302066   0.933835        5           7.446906          1.621064          5.029586          8.959538               5               9.6         1.019804              8.0             11.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            132.601368            17.724896           101.881716           152.127885                  5
interaction:theta_x_Ksmax     3500            1.0     256                    1.0                   0.0                   1.0                   1.0                   5   778.0 41.429458  725.0  834.0    5    0.748502   0.134445   0.567045   0.960880        5           6.285061          1.051386          4.733728          7.803468               5               4.2         0.748331              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             33.188860             5.397729            24.402897            40.113594                  5
interaction:theta_x_Ksmax     3500            1.0     312                    1.0                   0.0                   1.0                   1.0                   5   761.4 23.397436  733.0  789.0    5    0.712214   0.179196   0.356113   0.825442        5           6.159904          1.534721          4.087193          8.381503               5               3.2         0.400000              3.0              4.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             23.097358            12.067016            16.926370            47.230902                  5
interaction:theta_x_Ksmax     3500            1.1     128                    1.0                   0.0                   1.0                   1.0                   5   769.4 24.597561  723.0  792.0    5    0.726275   0.188951   0.547456   1.092572        5           7.147357          1.653160          5.376344          9.826590               5               9.0         0.894427              8.0             10.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            113.070606             9.708438           101.350393           130.540448                  5
interaction:theta_x_Ksmax     3500            1.1     256                    1.0                   0.0                   1.0                   1.0                   5   729.2 40.872485  677.0  779.0    5    0.835475   0.244894   0.455938   1.189621        5           6.510136          1.760357          4.142012          9.248555               5               4.2         0.748331              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             38.141702            11.815146            17.052003            49.424412                  5
interaction:theta_x_Ksmax     3500            1.1     312                    1.0                   0.0                   1.0                   1.0                   5   712.0 24.600813  677.0  740.0    5    0.795578   0.210672   0.467549   1.101684        5           7.074935          1.671997          5.029586         10.115607               5               3.0         0.000000              3.0              3.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             26.423775             8.692982            17.450463            37.439076                  5
interaction:theta_x_Ksmax     4000            0.9     128                    1.0                   0.0                   1.0                   1.0                   5   973.0 58.395205  913.0 1074.0    5    0.584072   0.177347   0.276057   0.825838        5           7.121925          1.094338          5.185185          8.333333               5              11.6         1.743560              9.0             14.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            203.982923            39.765337           137.371460           255.258424                  5
interaction:theta_x_Ksmax     4000            0.9     256                    1.0                   0.0                   1.0                   1.0                   5   908.0 54.365430  839.0  992.0    5    0.799469   0.323303   0.549975   1.414601        5           6.818863          2.074785          3.209877          9.390863               5               5.2         0.748331              4.0              6.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             52.600242            13.047867            27.664082            65.827179                  5
interaction:theta_x_Ksmax     4000            0.9     312                    1.0                   0.0                   1.0                   1.0                   5   892.6 48.342942  839.0  949.0    5    0.922768   0.283280   0.567019   1.414601        5           7.352825          0.851327          6.250000          8.883249               5               4.2         0.748331              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             44.479958            19.310598            16.696577            71.273358                  5
interaction:theta_x_Ksmax     4000            1.0     128                    1.0                   0.0                   1.0                   1.0                   5   890.6 37.425125  847.0  947.0    5    0.581146   0.101588   0.387840   0.675462        5           7.873926          2.008361          5.927835         11.421320               5               9.8         0.748331              9.0             11.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            153.437954            39.286624           105.604657           209.392593                  5
interaction:theta_x_Ksmax     4000            1.0     256                    1.0                   0.0                   1.0                   1.0                   5   829.0 38.848423  781.0  884.0    5    0.928268   0.317685   0.509375   1.404617        5           7.141071          1.516691          5.412371          9.898477               5               5.0         0.632456              4.0              6.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             45.840834            11.141764            28.793118            60.960387                  5
interaction:theta_x_Ksmax     4000            1.0     312                    1.0                   0.0                   1.0                   1.0                   5   812.4 34.372082  768.0  863.0    5    0.966651   0.277811   0.656075   1.404617        5           6.835124          0.957583          5.412371          8.121827               5               4.0         0.894427              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             39.402665            19.256704            17.077662            66.862590                  5
interaction:theta_x_Ksmax     4000            1.1     128                    1.0                   0.0                   1.0                   1.0                   5   824.2 32.737746  763.0  858.0    5    0.699500   0.113301   0.528919   0.871419        5           7.304039          2.327095          5.679012         11.928934               5               9.2         0.979796              8.0             10.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5            138.115989            29.562018            86.004912           172.202355                  5
interaction:theta_x_Ksmax     4000            1.1     256                    1.0                   0.0                   1.0                   1.0                   5   773.4 50.618574  710.0  846.0    5    1.011748   0.282218   0.595779   1.390149        5           6.473730          1.043988          4.922280          7.654321               5               4.4         0.800000              3.0              5.0              5                    0.0                   0.0                   0.0                   0.0                   5                    0.0                   0.0                   0.0                   0.0                   5                      0.0                     0.0                     0.0                     0.0                     5                      0.0                     0.0                     0.0                     0.0                     5             41.789442            14.266599            23.200917            64.926994                  5
